	Unnamed: 0	Unnamed: 0.1	Unnamed: 0.1.1	NCBI_GENE_ID	St1_trans	St2_trans	St3_trans	St4_trans	St5_trans	function	Protein IDs	St7_prot	St8_prot	St9_prot	St1_muts	St2_muts	St3_muts	St4_muts	St5_muts	St7_muts	St8_muts	St9_muts	functions
2134	2169	2169	2169	sdhC	1.77679449360865	0.4611602753195671	0.7345132743362829	0.6145526057030479	0.772861356932153	Succinate dehydrogenase cytochrome b-556 subunit					0	0	0	0	0	0	0	0	Not annotated
2135	2170	2170	2170	sdhD	0.903465346534653	0.21782178217821804	0.6014851485148511	0.38861386138613896	0.556930693069307	Succinate dehydrogenase hydrophobic membrane anchor protein	sp|P00926|SDHD_ECOLI;sp|C4ZVQ3|SDHD_ECOBW;sp|B1X9N9|SDHD_ECODH				0	0	0	0	0	0	0	0	Not annotated
2136	2171	2171	2171	sdiA	1.28352490421456	1.57471264367816	0.540229885057471	1.02681992337165	1.22988505747126	N-3-oxohexanoyl-L-homoserine lactone quorum-sensing transcriptional activator @ N-3-oxooctanoyl-L-homoserine lactone quorum-sensing transcriptional activator					0	0	0	0	0	0	0	0	Regulation
2137	2172	2172	2172	secA	0.739805825242718	0.791955617198336	1.1400832177531202	1.0049930651872399	0.727600554785021	Protein export cytoplasm protein SecA ATPase RNA helicase (TC 3.A.5.1.1)	sp|P10408|SECA_ECOLI;sp|C4ZRJ3|SECA_ECOBW;sp|B1XC75|SECA_ECODH	0.9259259259259259	3.2222222222222223	1.2222222222222223	0	0	0	0	0	0	0	0	Not annotated
2138	2173	2173	2173	secB	0.5510968432316751	0.303370786516854	0.31487426431246696	0.272605671482076	0.5379882289994651	Protein export cytoplasm chaperone protein (SecB, maintains protein to be exported in unfolded state)	sp|P0AG86|SECB_ECOLI;sp|C4ZXK1|SECB_ECOBW;sp|B1X943|SECB_ECODH	0.5714285714285714	2.5714285714285707	0.7857142857142856	0	0	0	0	0	0	0	0	Not annotated
2139	2174	2174	2174	secD	1.46178861788618	1.54390243902439	2.09430894308943	1.9	1.04308943089431	Protein-export membrane protein SecD (TC 3.A.5.1.1)	sp|P0AG90|SECD_ECOLI	0.7931034482758621	2.689655172413793	0.9655172413793104	0	0	0	0	0	0	0	0	Not annotated
2140	2175	2175	2175	secE	1.6068965517241398	1.6551724137931	1.8620689655172398	1.95344827586207	1.06724137931034	Preprotein translocase subunit SecE (TC 3.A.5.1.1)	sp|P0AG96|SECE_ECOLI	0.75	1.5	0.5	0	0	0	0	0	0	0	0	Not annotated
2141	2176	2176	2176	secF	0.8992537313432841	0.965485074626866	1.41884328358209	1.12686567164179	1.0317164179104499	Protein-export membrane protein SecF (TC 3.A.5.1.1)	sp|P0AG93|SECF_ECOLI	2.5000000000000004	1.5	1.0	0	0	0	0	0	0	0	0	Not annotated
2142	2177	2177	2177	secG	1.41257367387033	1.3892436149312402	2.18811394891945	1.4327111984282899	0.319990176817289	Preprotein translocase subunit SecG (TC 3.A.5.1.1)	sp|P0AG99|SECG_ECOLI	1.0	3.0	1.4	1	1	1	1	1	0	0	0	Not annotated
2143	2178	2178	2178	secY	1.8553325316807	0.9643881232078441	2.53723059846453	1.20710387568218	1.5663675885672	Preprotein translocase secY subunit (TC 3.A.5.1.1)	sp|P0AGA2|SECY_ECOLI	0.9285714285714284	1.5	0.7857142857142856	0	0	0	0	0	0	0	0	Not annotated
2144	2179	2179	2179	selA	1.26709401709402	1.61538461538462	1.1474358974359	1.47435897435897	1.9508547008547	L-seryl-tRNA(Sec) selenium transferase (EC 2.9.1.1)	sp|P0A821|SELA_ECOLI	1.2500000000000002	2.625	1.125	0	0	0	0	0	0	0	0	Not annotated
2145	2180	2180	2180	selB	1.6142857142857099	1.91964285714286	1.5482142857142902	1.6410714285714298	1.88392857142857	Selenocysteine-specific translation elongation factor	sp|P14081|SELB_ECOLI	1.4285714285714286	3.4285714285714284	0.8571428571428571	1	1	1	1	1	0	0	0	Not annotated
2146	2181	2181	2181	selC	0.755555555555556	1.55555555555556	0.6	1.24444444444444	1.26666666666667	tRNA-SeC(p)-TCA					0	0	0	0	0	0	0	0	Not annotated
2147	2182	2182	2182	selD	1.1401869158878501	1.15208156329652	1.07901444350042	1.05947323704333	1.10960067969414	Selenide,water dikinase (EC 2.7.9.3)	sp|P16456|SELD_ECOLI	2.2666666666666666	5.6	4.0	0	0	0	0	0	0	0	0	Not annotated
2148	2183	2183	2183	seqA	1.17489919354839	1.16733870967742	0.707157258064516	1.14616935483871	1.05292338709677	SeqA protein, negative modulator of initiation of replication	sp|P0AFY8|SEQA_ECOLI	1.5	3.75	0.75	0	0	0	0	0	0	0	0	Not annotated
2149	2184	2184	2184	serA	0.9321872015281759	1.60171919770774	0.9980897803247372	1.6676217765043	1.4765998089780301	D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)	sp|P0A9T0|SERA_ECOLI	1.0129870129870129	2.922077922077922	1.025974025974026	0	0	0	0	0	0	0	0	Not annotated
2150	2185	2185	2185	serB	2.72151898734177	3.22151898734177	3.17721518987342	3.2405063291139196	1.2341772151898702	Phosphoserine phosphatase (EC 3.1.3.3)	sp|P0AGB0|SERB_ECOLI	2.0	3.0	1.0	0	0	0	0	0	0	0	0	Not annotated
2151	2186	2186	2186	serC	0.994369369369369	1.78265765765766	2.63288288288288	1.78828828828829	1.53603603603604	Phosphoserine aminotransferase (EC 2.6.1.52)	sp|P23721|SERC_ECOLI;sp|C4ZQ33|SERC_ECOBW;sp|B1X847|SERC_ECODH	1.0808080808080809	3.1818181818181817	1.0707070707070707	0	0	0	0	0	0	0	0	Not annotated
2152	2187	2187	2187	serS	0.683122493057698	0.879049676025918	0.934279543350818	1.07929651342178	1.78401727861771	Seryl-tRNA synthetase (EC 6.1.1.11)					0	0	0	0	0	0	0	0	Translation
2153	2188	2188	2188	serT	0.395638629283489	0.6510903426791279	0.666666666666667	0.554517133956386	0.38006230529595003	tRNA-Ser-TGA					0	0	0	0	0	0	0	0	Not annotated
2154	2189	2189	2189	serU	2.07042253521127	1.9014084507042301	1.12676056338028	1.22535211267606	0.9859154929577459	tRNA-Ser-CGA					0	0	0	0	0	0	0	0	Not annotated
2155	2190	2190	2190	serV	0.5912408759124089	0.9781021897810219	23.7956204379562	6.1970802919708	5.832116788321168	tRNA-Ser-GCT					0	0	0	0	0	0	0	0	Not annotated
2156	2191	2191	2191	serX	1.7857142857142905	2.27142857142857	1.4857142857142902	1.08571428571429	1.57142857142857	tRNA-Ser-GGA					0	0	0	0	0	0	0	0	Translation
2157	2192	2192	2192	serX	1.7826086956521698	3.2391304347826098	0.934782608695652	2.17391304347826	1.17391304347826	tRNA-Ser-GGA					0	0	0	0	0	0	0	0	Translation
2158	2193	2193	2193	setA	1.94634146341463	3.10731707317073	1.55609756097561	1.96585365853659	1.81951219512195	Putative transport protein					0	0	0	0	0	0	0	0	Not annotated
2159	2194	2194	2194	setB	3.3809523809523796	4.82142857142857	1.04761904761905	3.2023809523809503	1.27380952380952	Sugar efflux transporter B					1	1	1	1	1	0	0	0	Not annotated
2160	2195	2195	2195	setC	2.8770491803278704	4.13934426229508	1.15573770491803	2.34426229508197	1.9016393442623	Sugar efflux transporter B					0	0	0	0	0	0	0	0	Not annotated
2161	2196	2196	2196	sfcA	1.02342606149341	1.33674963396779	1.44643728648121	1.65056124938995	1.08321132259639	NAD-dependent malic enzyme (EC 1.1.1.38)					1	1	1	1	1	0	0	0	Not annotated
2162	2197	2197	2197	sfmA	2.6136363636363598	3.5	0.75	1.6363636363636398	1.1363636363636398	type 1 fimbriae major subunit FimA					0	0	0	0	0	0	0	0	Not annotated
2163	2198	2198	2198	sfmC	7.85	8.75	1.4	2.95	2.85	Fimbrial periplasmic chaperone SfmC					0	0	0	0	0	0	0	0	Not annotated
2164	2199	2199	2199	sfmD	4.21052631578947	6.157894736842098	1.42105263157895	2.36842105263158	1.31578947368421	Outer membrane usher protein SfmD					1	1	1	1	1	0	0	0	Not annotated
2165	2200	2200	2200	sfmF	1.29032258064516	1.6774193548387095	1.06451612903226	1.09677419354839	0.967741935483871	Fimbriae-like periplasmic protein SfmF					0	0	0	0	0	0	0	0	Membrane
2166	2201	2201	2201	sfmH	3.5058823529411804	5.364705882352942	1.31764705882353	2.37647058823529	2.2	Fimbriae-like adhesin SfmH					0	0	0	0	0	0	0	0	Membrane/cell wall
2167	2202	2202	2202	sfsA	0.438063740228503	0.513229104028864	0.19843656043295202	0.301262778111846	1.3370414912808202	Sugar/maltose fermentation stimulation protein homolog					0	0	0	0	0	0	0	0	Not annotated
2168	2203	2203	2203	sfsB	2.25274725274725	2.9560439560439598	1.10989010989011	2.0549450549450503	1.26373626373626	Ner-like regulatory protein					0	0	0	0	0	0	0	0	Not annotated
2169	2204	2204	2204	sgbE	2.92647058823529	5.23529411764706	1.23529411764706	2.51470588235294	1.54411764705882	L-ribulose-5-phosphate 4-epimerase (EC 5.1.3.4)					1	1	1	1	1	0	0	0	Metabolism
2170	2205	2205	2205	sgbH	3.85714285714286	7.25	1.82142857142857	3.0	2.0714285714285703	3-keto-L-gulonate 6-phosphate decarboxylase					0	0	0	0	0	0	0	0	Not annotated
2171	2206	2206	2206	sgbU	2.93617021276596	5.12765957446808	1.25531914893617	2.6382978723404302	1.78723404255319	L-xylulose 5-phosphate 3-epimerase (EC 5.1.3.-) homolog					0	0	0	0	0	0	0	0	Not annotated
2172	2207	2207	2207	sgcA	2.65714285714286	4.28571428571429	1.37142857142857	1.85714285714286	2.71428571428571	PTS system, IIA component					0	0	0	0	0	0	0	0	Not annotated
2173	2208	2208	2208	sgcB	3.8333333333333295	4.33333333333333	0.666666666666667	4.33333333333333	2.3333333333333304	Putative phosphotransferase enzyme					0	0	0	0	0	0	0	0	Not annotated
2174	2209	2209	2209	sgcC	2.08888888888889	3.2148148148148104	0.992592592592593	1.76296296296296	1.52592592592593	PTS system, galactitol-specific IIC component (EC 2.7.1.69)					0	0	0	0	0	0	0	0	Not annotated
2175	2210	2210	2210	sgcE	2.4583333333333304	4.14583333333333	1.5208333333333302	2.5625	1.7916666666666698	Ribulose-phosphate 3-epimerase (EC 5.1.3.1)					0	0	0	0	0	0	0	0	Not annotated
2176	2211	2211	2211	sgcQ	0.881147540983607	1.29644808743169	1.6939890710382501	1.32650273224044	2.4494535519125686	Putative nucleoside triphosphatase					0	0	0	0	0	0	0	0	Not annotated
2177	2212	2212	2212	sgcR	1.6142857142857099	2.42857142857143	0.95	1.22857142857143	1.6357142857142901	Putative arylsulfatase regulatory protein					0	0	0	0	0	0	0	0	Not annotated
2178	2213	2213	2213	sgcX	2.31527093596059	2.64039408866995	0.9064039408867	1.58128078817734	1.87684729064039	Putative sgc region protein sgcX					1	1	1	1	1	0	0	0	Not annotated
2179	2214	2214	2214	sgrR	2.61904761904762	3.82539682539683	1.42857142857143	2.28571428571429	1.9047619047619	SgrR, sugar-phosphate stress, transcriptional activator of SgrS small RNA					0	1	1	1	1	0	0	0	Not annotated
2180	2215	2215	2215	sgrS	0.11201780415430301	0.22626112759643904	0.214391691394659	0.20919881305638	0.19658753709198798	Sugar-phosphate stress protein SgrT (embedded in SgrS)					0	0	0	0	0	0	0	0	Not annotated
2181	2216	2216	2216	shiA	0.8003731343283579	1.12313432835821	0.719216417910448	1.06436567164179	1.24160447761194	Shikimate transporter	sp|P76350|SHIA_ECOLI	1.0	3.0	1.0	0	0	0	0	0	0	0	0	Not annotated
2182	2217	2217	2217	sieB	5.98876404494382	5.21348314606742	2.07865168539326	2.64044943820225	2.25842696629213	Superinfection exclusion protein B					0	0	0	0	0	0	0	0	Not annotated
2183	2218	2218	2218	sixA	2.61253561253561	2.86039886039886	3.26923076923077	1.96581196581197	0.713675213675214	Phosphohistidine phosphatase SixA	sp|P76502|SIXA_ECOLI	1.0	6.0	0.0	0	0	0	0	0	0	0	0	Not annotated
2184	2219	2219	2219	slp	0.9915611814345991	1.17299578059072	0.4092827004219409	0.7805907172995781	0.6497890295358649	Starvation lipoprotein Slp	sp|P37194|SLP_ECOLI	0.6666666666666666	2.0	0.3333333333333333	0	0	0	0	0	0	0	0	Not annotated
2185	2220	2220	2220	slt	1.3060897435897398	1.7483974358974401	1.1650641025641	1.43269230769231	1.5080128205128205	Soluble lytic murein transglycosylase precursor (EC 3.2.1.-)	sp|P0AGC3|SLT_ECOLI	0.7142857142857143	2.142857142857143	1.1428571428571428	0	0	0	0	0	0	0	0	Not annotated
2186	2221	2221	2221	slyA	1.15622800844476	0.67487684729064	0.6741731175228709	0.5207600281491911	0.8768472906403941	Transcriptional regulator SlyA	sp|P0A8W2|SLYA_ECOLI;sp|C4ZYA5|SLYA_ECOBW;sp|B1XFV4|SLYA_ECODH	1.1666666666666667	3.0	0.8333333333333334	0	0	0	0	0	0	0	0	Not annotated
2187	2222	2222	2222	slyB	0.687274753854728	1.6257848783206401	2.24395318595579	1.41311536318038	1.72736392346275	Outer membrane lipoprotein pcp precursor	sp|P0A905|SLYB_ECOLI	0.9523809523809524	2.8571428571428568	0.6666666666666667	0	0	0	0	0	0	0	0	Not annotated
2188	2223	2223	2223	slyD	0.821554770318021	0.989693757361602	1.7591283863368703	0.898704358068316	1.1272084805653702	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD (EC 5.2.1.8)	sp|P0A9K9|SLYD_ECOLI	0.5555555555555556	1.6666666666666667	0.4444444444444444	0	0	0	0	0	0	0	0	Not annotated
2189	2224	2224	2224	slyX	5.2277777777777805	3.3	2.88333333333333	2.7722222222222204	1.73333333333333	Protein SlyX	sp|P0A8R4|SLYX_ECOLI;sp|C4ZUK3|SLYX_ECOBW;sp|B1X6J7|SLYX_ECODH	3.0	3.0	1.0	0	0	0	0	0	0	0	0	Not annotated
2190	2225	2225	2225	smf	1.79342723004695	2.53051643192488	1.2535211267605602	1.5774647887323898	1.7089201877934297	Rossmann fold nucleotide-binding protein Smf possibly involved in DNA uptake					0	0	0	0	0	0	0	0	Not annotated
2191	2226	2226	2226	smg	1.0280701754386001	0.96140350877193	0.8222222222222221	0.785964912280702	2.17309941520468	Protein of unknown function Smg					0	0	0	0	0	0	0	0	Not annotated
2192	2227	2227	2227	smpA	1.7400568181818201	2.0	1.8668323863636398	1.6640625	1.1331676136363602	Outer membrane lipoprotein SmpA, a component of the essential YaeT outer-membrane protein assembly complex					0	0	0	0	0	0	0	0	Not annotated
2193	2228	2228	2228	smpB	1.28282828282828	1.1939393939393899	0.8747474747474749	1.11919191919192	0.763636363636364	tmRNA-binding protein SmpB					0	0	0	0	0	0	0	0	Not annotated
2194	2229	2229	2229	smtA	2.02926829268293	2.0853658536585398	1.81951219512195	1.8390243902438999	1.18536585365854	S-adenosylmethionine-dependent methyltransferase Functionally Coupled to the MukBEF Chromosome Partitioning Mechanism					1	1	1	1	1	0	0	0	Not annotated
2195	2230	2230	2230	sodA	2.31157270029674	2.59940652818991	3.6973293768546003	4.22551928783383	1.31157270029674	Manganese superoxide dismutase (EC 1.15.1.1)					0	0	0	0	0	0	0	0	Not annotated
2196	2231	2231	2231	sodB	0.345966084275437	0.451567317574512	0.451310380267215	0.5206834532374099	0.809224049331963	Superoxide dismutase [Fe] (EC 1.15.1.1)					0	0	0	0	0	0	0	0	Not annotated
2197	2232	2232	2232	sodC	1.54545454545455	1.64772727272727	0.704545454545455	0.9886363636363641	1.28409090909091	Superoxide dismutase [Cu-Zn] precursor (EC 1.15.1.1)	sp|P0AGD1|SODC_ECOLI	0.0	0.0	0.0	0	0	0	0	0	0	0	0	Not annotated
2198	2233	2233	2233	sohA	2.1447368421052597	1.43421052631579	0.815789473684211	0.6973684210526321	1.02631578947368	HtrA suppressor protein					0	0	0	0	0	0	0	0	Not annotated
2199	2234	2234	2234	sohB	1.41952054794521	1.84417808219178	1.6198630136986298	1.6027397260274	1.375	Possible protease sohB (EC 3.4.21.-)	sp|P0AG14|SOHB_ECOLI	0.7142857142857143	2.2857142857142856	0.7619047619047619	1	1	1	1	1	0	0	0	Not annotated
2200	2235	2235	2235	solA	2.05405405405405	2.96138996138996	1.6254826254826298	3.1544401544401497	1.64478764478764	N-methyl-L-amino-acid oxidase (EC 1.5.3.2); N-methyl-L-tryptophan oxidase (EC 1.5.3.-)					0	0	0	0	0	0	0	0	Metabolism
2201	2236	2236	2236	soxR	2.11494252873563	3.0804597701149397	2.7126436781609202	1.3448275862069	1.50574712643678	Redox-sensitive transcriptional activator SoxR					0	0	0	0	0	0	0	0	Not annotated
2202	2237	2237	2237	soxS	9.84057971014493	3.98550724637681	12.159420289855099	3.59420289855072	2.18840579710145	Regulatory protein SoxS					1	1	1	1	1	0	0	0	Not annotated
2203	2238	2238	2238	speA	0.7587096774193549	1.05612903225806	0.9238709677419352	1.08129032258064	0.8761290322580642	Biosynthetic arginine decarboxylase (EC 4.1.1.19)	sp|P21170|SPEA_ECOLI	1.0344827586206895	3.827586206896552	1.3103448275862069	0	0	0	0	0	0	0	0	Metabolism
2204	2239	2239	2239	speB	2.47593582887701	2.52941176470588	3.17379679144385	1.90641711229947	1.1898395721925101	Agmatinase (EC 3.5.3.11)	sp|P60651|SPEB_ECOLI;sp|C5A0K6|SPEB_ECOBW;sp|B1XF99|SPEB_ECODH	1.7500000000000002	6.75	2.0	0	0	0	0	0	0	0	0	Not annotated
2205	2240	2240	2240	speC	3.36688311688312	4.46753246753247	3.5162337662337704	3.61038961038961	1.77597402597403	Ornithine decarboxylase (EC 4.1.1.17)					0	0	0	0	0	0	0	0	Not annotated
2206	2241	2241	2241	speD	1.15348101265823	1.625	1.07436708860759	1.70727848101266	0.492088607594937	S-adenosylmethionine decarboxylase proenzyme (EC 4.1.1.50), prokaryotic class 1A	sp|P0A7F6|SPED_ECOLI;sp|C4ZRL3|SPED_ECOBW;sp|B1XC95|SPED_ECODH	0.75	2.625	0.9375	0	0	0	0	0	0	0	0	Not annotated
2207	2242	2242	2242	speE	2.59451219512195	2.10823170731707	1.39786585365854	1.7515243902438995	0.836890243902439	Spermidine synthase (EC 2.5.1.16)	sp|P09158|SPEE_ECOLI;sp|C4ZRL4|SPEE_ECOBW;sp|B1XC96|SPEE_ECODH	0.5	1.5	1.0	0	0	0	0	0	0	0	0	Not annotated
2208	2243	2243	2243	speF	4.03649635036496	5.12408759124088	1.81751824817518	3.59124087591241	2.00729927007299	Ornithine decarboxylase (EC 4.1.1.17)					0	0	0	0	0	0	0	0	Not annotated
2209	2244	2244	2244	speG	1.11848574237955	2.33677482792527	1.07669616519174	2.6125860373647996	0.8456243854473942	Spermidine N1-acetyltransferase (EC 2.3.1.57)					0	0	0	0	0	0	0	0	Not annotated
2210	2245	2245	2245	spoT	1.7660044150110399	1.8841059602649	1.46026490066225	1.99558498896247	0.894039735099338	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II / Guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase (EC 3.1.7.2)					1	1	1	1	1	0	0	0	Regulation
2211	2246	2246	2246	sppA	0.913084112149533	1.3981308411215	1.14579439252336	1.18785046728972	1.01308411214953	Signal peptide peptidase SppA (EC 3.4.21.-)	sp|P08395|SPPA_ECOLI	3.0	16.5	4.5	0	0	0	0	0	0	0	0	Not annotated
2212	2247	2247	2247	spr	0.7256730335388779	0.332155211309971	0.3099714242743269	0.532185291021206	0.35245901639344296	Lipoprotein spr precursor					0	0	0	0	0	0	0	0	Not annotated
2213	2248	2248	2248	sprT	3.4109589041095902	4.56164383561644	2.7671232876712297	3.5342465753424706	2.24657534246575	Protein sprT					0	0	0	0	0	0	0	0	Not annotated
2214	2249	2249	2249	spy	3.19521912350598	3.7968127490039802	1.5936254980079698	3.1832669322709197	1.70119521912351	Periplasmic protein related to spheroblast formation	sp|P77754|SPY_ECOLI	0.5	1.5	0.0	0	0	0	0	0	0	0	0	Not annotated
2215	2250	2250	2250	sra	1.21181001283697	1.0982028241335	0.56418485237484	0.8549422336328628	1.58536585365854	Stationary-phase-induced ribosome-associated protein	sp|P68191|SRA_ECOLI	2.0	1.5	1.0	0	0	0	0	0	0	0	0	Not annotated
2216	2251	2251	2251	srlA	0.124011502516175	0.0769230769230769	0.0204888569374551	0.0474478792235802	0.167505391804457	PTS system, glucitol/sorbitol-specific IIC component (EC 2.7.1.69)					0	0	0	0	0	0	0	0	Not annotated
2217	2252	2252	2252	srlB	0.15909090909090898	0.106060606060606	0.15151515151515196	0.0984848484848485	0.136363636363636	PTS system, glucitol/sorbitol-specific IIA component (EC 2.7.1.69)					0	0	0	0	0	0	0	0	Not annotated
2218	2253	2253	2253	srlD	0.127220630372493	0.118624641833811	0.0475644699140401	0.10716332378223499	0.131232091690544	Sorbitol-6-phosphate 2-dehydrogenase (EC 1.1.1.140)					0	0	0	0	0	0	0	0	Not annotated
2219	2254	2254	2254	srlE	0.572778827977316	0.6068052930056711	0.17958412098298698	0.34782608695652195	0.44234404536862	PTS system, glucitol/sorbitol-specific IIB component and second of two IIC components (EC 2.7.1.69)					0	0	0	0	0	0	0	0	Not annotated
2220	2255	2255	2255	srlR	0.760479041916168	0.532934131736527	0.267465069860279	0.4411177644710579	1.0578842315369301	Transcriptional regulator of glmS gene, DeoR family					0	0	0	0	0	0	0	0	Not annotated
2221	2256	2256	2256	srmB	4.21399176954733	2.99588477366255	2.3703703703703702	2.59670781893004	1.74074074074074	ATP-dependent RNA helicase SrmB	sp|P21507|SRMB_ECOLI	1.5	2.25	0.8750000000000001	0	0	0	0	0	0	0	0	Translation
2222	2257	2257	2257	ssb	0.85838779956427	1.28322440087146	1.3605664488017402	1.3877995642701495	1.0337690631808298	Single-stranded DNA-binding protein	sp|P0AGE0|SSB_ECOLI	1.0	2.625	0.8750000000000001	0	0	0	0	0	0	0	0	Not annotated
2223	2258	2258	2258	sseA	0.789800995024876	0.6007462686567161	0.46019900497512395	0.45273631840796	1.29975124378109	3-mercaptopyruvate sulfurtransferase (EC 2.8.1.2)					0	0	0	0	0	0	0	0	Not annotated
2224	2259	2259	2259	sseB	3.75564681724846	3.7967145790554397	6.180698151950718	4.336755646817252	2.21560574948665	Protein SseB	sp|P0AFZ1|SSEB_ECOLI				1	1	1	1	1	0	0	0	Not annotated
2225	2260	2260	2260	ssnA	3.23711340206186	4.47422680412371	0.5979381443298969	2.47422680412371	1.3505154639175299	SsnA protein					1	1	1	1	1	0	0	0	Not annotated
2226	2261	2261	2261	sspA	0.7930535455861071	0.7848528702363721	1.13506994693681	1.02411963338157	1.09551374819103	Stringent starvation protein A	sp|P0ACA3|SSPA_ECOLI	0.8636363636363636	2.1818181818181817	0.6818181818181819	0	0	0	0	0	0	0	0	Regulation
2227	2262	2262	2262	sspB	0.832278481012658	0.9208860759493672	2.0917721518987302	1.2879746835443	1.8196202531645602	ClpXP protease specificity-enhancing factor / Stringent starvation protein B	sp|P0AFZ3|SSPB_ECOLI				0	0	0	0	0	0	0	0	Not annotated
2228	2263	2263	2263	sstT	0.41257263602747	0.417855256207079	0.247226624405705	0.334918119387216	0.979397781299524	Sodium:dicarboxylate symporter	sp|P0AGE4|SSTT_ECOLI	1.6	4.8	1.4	0	0	0	0	0	0	0	0	Not annotated
2229	2264	2264	2264	ssuA	4.09615384615385	5.53846153846154	0.9423076923076921	2.7884615384615397	1.82692307692308	Alkanesulfonates-binding protein					0	0	0	0	0	0	0	0	Transport
2230	2265	2265	2265	ssuB	2.8985507246376803	4.36231884057971	1.2173913043478302	2.0724637681159397	1.3913043478260902	Alkanesulfonates ABC transporter ATP-binding protein / Sulfonate ABC transporter, ATP-binding subunit SsuB					0	0	1	1	1	0	0	0	Not annotated
2231	2266	2266	2266	ssuC	3.73809523809524	6.11904761904762	1.26190476190476	2.71428571428571	1.92857142857143	Alkanesulfonates transport system permease protein					0	0	0	0	0	0	0	0	Not annotated
2232	2267	2267	2267	ssuD	4.05555555555556	6.574074074074073	1.7037037037037	3.2407407407407405	2.07407407407407	Alkanesulfonate monooxygenase (EC 1.14.14.5)					0	0	0	0	0	0	0	0	Not annotated
2233	2268	2268	2268	ssuE	3.91304347826087	5.60869565217391	1.41304347826087	2.47826086956522	2.10869565217391	FMN reductase (EC 1.5.1.29)					1	1	1	1	1	0	0	0	Not annotated
2234	2269	2269	2269	stfQ	4.32432432432432	4.56756756756757	0.8918918918918921	3.1351351351351298	1.45945945945946	Phage tail fiber protein					1	1	1	1	1	0	0	0	Not annotated
2235	2270	2270	2270	stfR	6.9375	6.75	1.4375	4.875	1.1875	Phage tail fiber protein					1	1	1	1	1	0	0	0	Phage
2236	2271	2271	2271	stfR	3.94444444444444	5.05555555555556	1.6666666666666698	2.55555555555556	3.11111111111111	hypothetical protein					1	1	1	1	1	0	0	0	Phage
2237	2272	2272	2272	stfR	3.7073170731707297	3.89634146341463	1.6219512195122001	2.5426829268292703	2.05487804878049	Phage tail fiber protein					1	1	1	1	1	0	0	0	Phage
2238	2273	2273	2273	stfR	0.0	0.0	0.0	1.0	1.0	Phage tail fiber protein					1	1	1	1	1	0	0	0	Phage
2239	2274	2274	2274	sthA	1.06970335548711	0.518560544658778	0.4446425676770949	0.591992219160318	0.9267304263251741	Soluble pyridine nucleotide transhydrogenase (EC 1.6.1.1)	sp|P27306|STHA_ECOLI;sp|C5A0R1|STHA_ECOBW;sp|B1XBX3|STHA_ECODH	1.0	2.25	1.5	1	1	1	1	1	0	0	0	Not annotated
2240	2275	2275	2275	stpA	1.9047619047619	5.8380952380952404	3.4	6.87619047619048	1.98095238095238	DNA-binding protein H-NS	sp|P0ACG1|STPA_ECOLI	0.8275862068965518	1.9655172413793105	0.6896551724137931	0	0	0	0	0	0	0	0	Regulation
2241	2276	2276	2276	sucA	1.1105410447761201	0.386993603411514	0.576026119402985	0.5532382729211089	0.7457356076759059	2-oxoglutarate dehydrogenase E1 component (EC 1.2.4.2)					0	0	0	0	0	0	0	0	Not annotated
2242	2277	2277	2277	sucB	0.547414829659319	0.25955911823647304	0.590300601202405	0.5072545090180359	0.6886573146292579	Dihydrolipoamide succinyltransferase component (E2) of 2-oxoglutarate dehydrogenase complex (EC 2.3.1.61)					0	0	0	0	0	0	0	0	Not annotated
2243	2278	2278	2278	sucC	0.428141912206855	0.242784125075165	0.41010222489476894	0.354630186410102	0.549007817197835	Succinyl-CoA ligase [ADP-forming] beta chain (EC 6.2.1.5)	sp|P0A836|SUCC_ECOLI;sp|C4ZWK2|SUCC_ECOBW;sp|B1X6Q8|SUCC_ECODH	0.6555555555555556	2.033333333333333	0.6	0	0	0	0	0	0	0	0	Not annotated
2244	2279	2279	2279	sucD	0.5575006078288349	0.278871869681498	0.431801604668125	0.446146365183564	0.514466326282519	Succinyl-CoA ligase [ADP-forming] alpha chain (EC 6.2.1.5)	sp|P0AGE9|SUCD_ECOLI	0.5714285714285715	1.5918367346938778	0.3673469387755102	0	0	0	0	0	0	0	0	Not annotated
2245	2280	2280	2280	sufA	3.21212121212121	3.03030303030303	2.6363636363636402	2.90909090909091	1.5757575757575801	Iron binding protein SufA for iron-sulfur cluster assembly	sp|P77667|SUFA_ECOLI				0	0	0	0	0	0	0	0	Not annotated
2246	2281	2281	2281	sufB	2.5341614906832297	3.2360248447205002	1.96894409937888	2.4906832298136603	1.14906832298137	Iron-sulfur cluster assembly protein SufB	sp|P77522|SUFB_ECOLI	1.3333333333333333	2.0	3.6666666666666665	0	0	0	0	0	0	0	0	Not annotated
2247	2282	2282	2282	sufC	2.71428571428571	3.50649350649351	1.46753246753247	2.2727272727272703	1.25974025974026	Iron-sulfur cluster assembly ATPase protein SufC	sp|P77499|SUFC_ECOLI	3.0	45.0	28.000000000000004	0	0	0	0	0	0	0	0	Not annotated
