	NCBI_GENE_ID	St1_trans	St2_trans	St3_trans	St4_trans	St5_trans	function	Protein IDs	St7_prot	St8_prot	St9_prot	St1_muts	St2_muts	St3_muts	St4_muts	St5_muts	St7_muts	St8_muts	St9_muts
2482	uxuR	1.86826347305389	2.0688622754491	1.54491017964072	1.91317365269461	1.96107784431138	Uxu operon transcriptional regulator					0	0	0	0	0	0	0	0
2483	vacJ	3.14556962025316	2.81392405063291	3.32911392405063	2.27088607594937	1.23037974683544	Lipoprotein					0	0	0	0	0	0	0	0
2484	valS	1.80276285495012	1.78511128165771	2.36838066001535	1.98848810437452	1.14044512663085	Valyl-tRNA synthetase (EC 6.1.1.9)					1	1	1	1	1	0	0	0
2485	valV	1.0	3.0	1.5	3.0	3.0	tRNA-Val-GAC					0	0	0	0	0	0	0	0
2486	valW	0.481481481481481	0.592592592592593	0.814814814814815	0.555555555555556	0.185185185185185	tRNA-Val-GAC					0	0	0	0	0	0	0	0
2487	valX	3.22038567493113	3.61157024793388	6.13223140495868	4.78512396694215	1.68870523415978	tRNA-Val-TAC					0	0	0	0	0	0	0	0
2488	valX	1.22222222222222	0.666666666666667	4.22222222222222	2.0	0.333333333333333	tRNA-Val-TAC					0	0	0	0	0	0	0	0
2489	valX	1.22093023255814	1.7906976744186	2.38372093023256	2.19767441860465	0.546511627906977	tRNA-Val-TAC					0	0	0	0	0	0	0	0
2490	valX	0.812154696132597	1.07182320441989	3.42541436464088	1.38121546961326	0.552486187845304	tRNA-Val-TAC					0	0	0	0	0	0	0	0
2491	valX	0.677265973254086	1.47459138187221	2.69658246656761	1.55156017830609	0.274888558692422	tRNA-Val-TAC					0	0	0	0	0	0	0	0
2492	visC	1.88277858176556	2.08827785817656	1.2575976845152	1.70911722141823	1.19536903039074	2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase (EC 1.14.13.-)					0	0	0	0	0	0	0	0
2493	vsr	1.46428571428571	2.57142857142857	2.60714285714286	2.82142857142857	1.0	Very-short-patch mismatch repair endonuclease (G-T specific)					0	0	0	0	0	0	0	0
2494	wbbH	0.63574297188755	0.603614457831325	0.384738955823293	0.476305220883534	0.568674698795181	Oligosaccharide repeat unit polymerase Wzy					0	0	0	0	0	0	0	0
2495	wbbI	0.750916784203103	0.63441466854725	0.565021156558533	0.592101551480959	0.630183356840621	putative Galf transferase	sp|P37749|WBBI_ECOLI	1.222222222222222	2.3333333333333335	0.6666666666666666	0	0	0	0	0	0	0	0
2496	wbbK	0.317332702766612	0.283755024828565	0.36202411917711	0.316150390163159	0.540789784819106	putative glucose transferase	sp|P37751|WBBK_ECOLI	0.6875	2.25	0.75	0	0	0	0	0	0	0	0
2497	wbbL	1.17356687898089	1.04140127388535	0.636942675159236	0.914012738853503	1.10350318471338	hypothetical protein					0	0	0	0	0	0	0	0
2498	wbbL	0.459221160911095	0.466568699485672	0.361498897869214	0.528288023512123	0.559882439382807	glycosyl transferase, family 2					0	0	0	0	0	0	0	0
2499	wcaA	4.02	3.8	1.46	2.36	2.2	Colanic acid biosynthesis glycosyl transferase WcaA					0	0	0	0	0	0	0	0
2500	wcaB	5.54545454545455	7.18181818181818	1.18181818181818	3.0	2.81818181818182	Colanic acid biosynthesis acetyltransferase WcaB (EC 2.3.1.-)					0	0	0	0	0	0	0	0
2501	wcaC	2.85185185185185	3.62962962962963	0.703703703703704	2.27777777777778	1.24074074074074	Colanic acid biosynthesis glycosyl transferase WcaC					0	0	0	0	0	0	0	0
2502	wcaD	3.90566037735849	4.81132075471698	1.33962264150943	2.50943396226415	1.26415094339623	Colanic acid polymerase WcaD					1	1	1	1	1	0	0	0
2503	wcaE	3.32352941176471	3.29411764705882	0.823529411764706	2.0	1.23529411764706	Colanic acid biosynthesis glycosyl transferase WcaE					0	0	0	0	0	0	0	0
2504	wcaF	7.08333333333333	7.16666666666667	2.75	2.58333333333333	2.83333333333333	Colanic acid biosynthesis acetyltransferase WcaF (EC 2.3.1.-)					0	0	0	0	0	0	0	0
2505	wcaI	5.7741935483871	5.80645161290323	1.32258064516129	4.74193548387097	2.38709677419355	Colanic acid biosysnthesis glycosyl transferase WcaI					0	0	0	0	0	0	0	0
2506	wcaJ	2.80188679245283	4.12264150943396	1.25471698113208	2.45283018867925	1.60377358490566	Colanic acid biosynthsis UDP-glucose lipid carrier transferase WcaJ					0	0	0	0	0	0	0	0
2507	wcaK	6.37209302325581	7.74418604651163	1.44186046511628	4.13953488372093	2.72093023255814	Colanic acid biosysnthesis protein WcaK					0	0	0	0	0	0	0	0
2508	wcaL	2.36936936936937	3.63963963963964	0.963963963963964	2.12612612612613	1.06306306306306	Colanic acid biosynthesis glycosyl transferase WcaL					0	0	0	0	0	0	0	0
2509	wcaM	1.90821256038647	2.28019323671498	0.903381642512077	1.70531400966184	1.71497584541063	Colanic acid biosynthesis protein wcaM					0	0	0	0	0	0	0	0
2510	wrbA	0.242811501597444	0.460063897763578	0.141640042598509	0.191693290734824	0.775292864749734	Flavoprotein WrbA					0	0	0	0	0	0	0	0
2511	wza	5.18181818181818	6.56818181818182	1.0	3.25	2.36363636363636	Polysaccharide export lipoprotein Wza					0	0	0	0	0	0	0	0
2512	wzb	6.5	9.25	2.5	3.0	2.0	Low molecular weight protein-tyrosine-phosphatase Wzb (EC 3.1.3.48)					0	0	0	0	0	0	0	0
2513	wzc	3.359375	5.203125	1.2890625	3.296875	1.9375	Tyrosine-protein kinase Wzc (EC 2.7.10.2)					0	0	0	0	0	0	0	0
2514	wzxC	4.1875	5.65625	1.1875	2.875	1.7734375	Lipopolysaccharide biosynthesis protein WzxC					0	0	0	0	0	0	0	0
2515	wzxE	1.56521739130435	2.59782608695652	1.42934782608696	1.73369565217391	1.65760869565217	WzxE protein					0	1	1	1	1	0	0	0
2516	wzyE	1.55612244897959	2.63775510204082	0.994897959183674	1.56632653061224	1.04591836734694	Putative ECA polymerase					0	0	0	0	0	0	0	0
2517	wzzE	1.59298780487805	2.0609756097561	1.31859756097561	2.0625	1.21341463414634	regulator of length of O-antigen component of lipopolysaccharide chains	sp|P0AG00|WZZE_ECOLI	1.1666666666666667	3.0	1.3333333333333333	0	0	0	0	0	0	0	0
2518	xapA	2.29824561403509	3.47368421052632	1.01754385964912	2.1578947368421	1.64912280701754	Xanthosine phosphorylase (EC 2.4.2.1)					0	0	0	0	0	0	0	0
2519	xapB	2.54444444444444	4.34444444444444	1.66666666666667	2.28888888888889	1.95555555555556	Xanthosine permease					0	0	0	0	0	0	0	0
2520	xapR	3.09302325581395	3.24418604651163	2.08139534883721	2.65116279069767	1.87209302325581	Xanthosine operon regulatory protein XapR, LysR family					0	0	0	0	0	0	0	0
2521	xdhA	3.25149700598802	4.19161676646707	1.25149700598802	2.44910179640719	1.7185628742515	Xanthine dehydrogenase, molybdenum binding subunit (EC 1.17.1.4)					0	0	0	0	0	0	0	0
2522	xdhB	3.63829787234043	4.78723404255319	1.59574468085106	2.34042553191489	1.31914893617021	Xanthine dehydrogenase, FAD binding subunit (EC 1.17.1.4)					0	0	0	0	0	0	0	0
2523	xdhC	2.58108108108108	2.87837837837838	0.716216216216216	1.91891891891892	1.01351351351351	Xanthine dehydrogenase iron-sulfur subunit (EC 1.17.1.4)					0	0	0	0	0	0	0	0
2524	xdhD	2.74204946996466	3.42402826855124	1.1660777385159	2.16961130742049	1.71378091872792	Possible hypoxanthine oxidase XdhD (EC 1.-.-.-)					0	0	0	0	0	0	0	0
2525	xerC	1.125	1.65104166666667	1.27083333333333	1.55208333333333	1.30208333333333	Tyrosine recombinase XerC					1	1	1	1	1	0	0	0
2526	xerD	1.91111111111111	2.18055555555556	1.64722222222222	2.00277777777778	1.54444444444444	Tyrosine recombinase XerD					0	0	0	0	0	0	0	0
2527	xseA	2.41578947368421	4.06842105263158	2.68421052631579	4.30263157894737	1.13421052631579	Exodeoxyribonuclease VII large subunit (EC 3.1.11.6)					0	0	0	0	0	0	0	0
2528	xseB	2.26666666666667	1.85714285714286	1.53809523809524	2.3	1.26666666666667	Exodeoxyribonuclease VII small subunit (EC 3.1.11.6)					0	0	0	0	0	0	0	0
2529	xthA	2.01550387596899	2.20542635658915	2.2906976744186	2.24031007751938	1.28294573643411	Exodeoxyribonuclease III (EC 3.1.11.2)					1	1	1	1	1	0	0	0
2530	xylA	1.75396825396825	2.77380952380952	0.829365079365079	1.42063492063492	1.28174603174603	Xylose isomerase (EC 5.3.1.5)					0	1	1	1	1	0	0	0
2531	xylB	inf	inf	inf	inf	inf	Xylulose kinase (EC 2.7.1.17)					0	0	0	0	0	0	0	0
2532	xylE	2.4488188976378	3.81102362204724	1.37007874015748	2.23622047244094	2.00787401574803	D-xylose proton-symporter XylE					0	0	0	0	0	0	0	0
2533	xylF	2.15238095238095	2.80476190476191	0.747619047619048	1.42380952380952	1.15714285714286	Xylose ABC transporter, periplasmic xylose-binding protein XylF					0	0	0	0	0	0	0	0
2534	xylG	0.485897435897436	0.726923076923077	0.287179487179487	0.502564102564103	0.848717948717949	D-xylose transport ATP-binding protein XylG					1	1	1	1	1	0	0	0
2535	xylH	3.25688073394495	5.78899082568807	1.38532110091743	3.31192660550459	2.04587155963303	Xylose ABC transporter, permease protein XylH					0	1	1	1	1	0	0	0
2536	xylR	2.38709677419355	2.8494623655914	1.25806451612903	1.96415770609319	1.86379928315412	Xylose activator XylR (AraC family)					0	1	1	1	1	0	0	0
2537	yaaA	0.938461538461538	1.35128205128205	1.27948717948718	1.19487179487179	1.05641025641026	UPF0246 protein YaaA	sp|P0A8I3|YAAA_ECOLI;sp|C4ZPT3|YAAA_ECOBW;sp|B1XBD1|YAAA_ECODH	1.2857142857142856	2.571428571428571	1.1428571428571428	0	0	0	0	0	0	0	0
2538	yaaH	1.77725118483412	1.93364928909953	1.2085308056872	1.35545023696682	1.23696682464455	YaaH protein					0	0	0	0	0	0	0	0
2539	yaaI	3.02439024390244	4.24390243902439	1.41463414634146	2.48780487804878	1.95121951219512	FIG00638537: hypothetical protein					0	0	0	0	0	0	0	0
2540	yaaJ	0.594972067039106	0.832402234636872	0.297951582867784	0.481378026070764	1.18808193668529	Putative alanine/glycine transport protein					0	0	0	0	0	0	0	0
2541	yaaU	2.95575221238938	4.24778761061947	0.84070796460177	2.07964601769911	1.53982300884956	Putative metabolite transport protein yaaU					0	0	0	0	0	0	0	0
2542	yaaW	2.3448275862069	3.57471264367816	1.20689655172414	1.60919540229885	1.44827586206897	FIG00553873: hypothetical protein					0	0	0	0	0	0	0	0
2543	yaaX	5.08904109589041	5.05479452054795	1.8972602739726	2.72602739726027	2.81506849315069	FIG00638754: hypothetical protein					0	0	0	0	0	0	0	0
2544	yabI	1.8531746031746	2.34126984126984	1.76587301587302	1.63095238095238	1.97222222222222	DedA family inner membrane protein YabI					0	1	1	1	1	0	0	0
2545	yabP	1.13953488372093	1.41196013289037	1.19269102990033	1.24252491694352	1.41196013289037	FIG00638467: hypothetical protein					0	0	0	0	0	0	0	0
2546	yabQ	1.5	0.25	0.5	1.5	1.5	hypothetical protein					0	0	0	0	0	0	0	0
2547	yacC	2.04795737122558	2.35346358792185	0.962699822380107	2.19715808170515	0.492007104795737	Predicted chaperone lipoprotein YacC, potentially involved in protein secretion	sp|P0AA95|YACC_ECOLI				0	0	0	0	0	0	0	0
2548	yacF	3.54268292682927	3.70121951219512	4.3109756097561	4.8109756097561	2.69512195121951	FIG002842: hypothetical protein					0	0	0	0	0	0	0	0
2549	yacG	2.12068965517241	2.9051724137931	3.75	3.04310344827586	2.35344827586207	FIG003276: zinc-binding protein	sp|P0A8H8|YACG_ECOLI;sp|C4ZRJ5|YACG_ECOBW;sp|B1XC77|YACG_ECODH	0.8333333333333334	1.5	0.6666666666666666	0	0	0	0	0	0	0	0
2550	yacH	3.03488372093023	3.94767441860465	1.31395348837209	2.58720930232558	1.97674418604651	FIG01200701: possible membrane protein					0	1	1	1	1	0	0	0
2551	yacL	1.6	1.85945945945946	0.837837837837838	0.816216216216216	1.73513513513514	FIG00638902: hypothetical protein	sp|P0A8E5|YACL_ECOLI;sp|C4ZRL2|YACL_ECOBW;sp|B1XC94|YACL_ECODH	1.0	0.0	0.5	0	0	0	0	0	0	0	0
2552	yadB	1.35294117647059	1.52352941176471	1.46470588235294	1.4	1.11764705882353	glutamyl-Q-tRNA synthetase					0	0	0	0	0	0	0	0
2553	yadC	3.245	3.35	1.225	1.71	1.325	Fimbrial protein YadC					0	0	0	1	1	0	0	0
2554	yadD	3.52577319587629	4.29896907216495	1.58762886597938	2.25773195876289	2.02061855670103	Transposase ECs0136					0	0	0	0	0	0	0	0
2555	yadE	1.32091690544413	1.63037249283668	0.988538681948424	1.07736389684814	1.20630372492837	Polysaccharide deacetylase					0	0	0	0	0	0	0	0
2556	yadG	2.44943820224719	2.86142322097378	2.02621722846442	2.58426966292135	2.0187265917603	ABC-type multidrug transport system, ATPase component	sp|P36879|YADG_ECOLI	0.5	3.75	1.7500000000000002	0	0	0	0	0	0	0	0
2557	yadH	1.99438202247191	2.42696629213483	1.8314606741573	2.01123595505618	2.20224719101124	ABC-type multidrug transport system, permease component					0	0	0	0	0	0	0	0
2558	yadI	0.582116788321168	0.337591240875912	0.239051094890511	0.324817518248175	1.38138686131387	Putative PTS system IIA component yadI (EC 2.7.1.69)					0	0	0	0	0	0	0	0
2559	yadK	3.59183673469388	3.08163265306122	1.06122448979592	1.77551020408163	2.10204081632653	Fimbrial protein YadK					0	0	0	0	0	0	0	0
2560	yadL	5.33333333333333	5.72222222222222	1.13888888888889	2.75	2.11111111111111	Fimbrial protein YadL					0	0	0	0	0	0	0	0
2561	yadM	inf	inf	inf	inf	inf	hypothetical protein					0	0	0	0	0	0	0	0
2562	yadM	1.85714285714286	2.71428571428571	0.857142857142857	2.0952380952381	0.619047619047619	Fimbrial protein YadM					0	0	0	0	0	0	0	0
2563	yadN	1.88709677419355	2.16129032258065	0.758064516129032	1.2741935483871	1.06451612903226	Fimbrial protein YadN					0	0	0	0	0	0	0	0
2564	yadR	2.0873544093178	2.1742928452579	3.28494176372712	1.58985024958403	1.71672212978369	ErpA, essential respiratory protein A / probable iron binding protein from the HesB_IscA_SufA family					0	0	0	0	0	0	0	0
2565	yadS	2.65957446808511	2.72340425531915	2.51063829787234	2.36170212765957	1.17021276595745	Putative inner membrane protein					0	0	0	0	0	0	0	0
2566	yaeB	2.81147540983607	2.48360655737705	1.51639344262295	2.39344262295082	1.36065573770492	COG1720: Uncharacterized conserved protein					0	0	0	0	0	0	0	0
2567	yaeF	0.936241610738255	1.40604026845638	0.996644295302013	1.00335570469799	1.55704697986577	Uncharacterized lipoprotein yaeF precursor					0	0	0	0	0	0	0	0
2568	yaeH	0.566568531239778	0.406280667320903	0.26594700686948	0.282302911350998	2.00850507033039	UPF0325 protein YaeH	sp|P62768|YAEH_ECOLI;sp|C4ZRQ6|YAEH_ECOBW;sp|B1XD33|YAEH_ECODH	1.0999999999999999	2.6999999999999997	0.7999999999999999	0	0	0	0	0	0	0	0
2569	yaeI	1.859375	2.296875	1.046875	1.34375	3.046875	Metallophosphoesterase					0	1	1	1	1	0	0	0
2570	yaeJ	4.13333333333333	10.1333333333333	7.86666666666667	11.8	15.8	Hypothetical protein YaeJ with similarity to translation release factor					0	1	1	1	1	0	0	0
2571	yaeL	1.26497533474278	1.56941508104299	2.25088090204369	1.91895701198027	1.37773079633545	Intramembrane protease RasP/YluC, implicated in cell division based on FtsL cleavage					0	0	0	1	1	0	0	0
2572	yaeP	1.8	2.52258064516129	2.2	2.05806451612903	2.9741935483871	FIG00639395: hypothetical protein	sp|P0A8K5|YAEP_ECOLI;sp|C4ZRT2|YAEP_ECOBW;sp|B1XD59|YAEP_ECODH	0.6666666666666666	2.5	0.6666666666666666	0	0	0	0	0	0	0	0
2573	yaeQ	1.57425742574257	1.66831683168317	1.15841584158416	1.5049504950495	0.96039603960396	YaeQ protein					0	0	0	1	1	0	0	0
2574	yaeR	1.96703296703297	2.08791208791209	1.80769230769231	1.60989010989011	1.63736263736264	FIG01280259: hypothetical protein					0	0	0	0	0	0	0	0
2575	yaeT	1.4452485840151	1.31308999370673	1.75833857772184	1.72498426683449	1.40434235368156	Outer membrane protein assembly factor YaeT precursor					0	0	0	0	0	0	0	0
2576	yafC	1.91056910569106	2.39837398373984	1.22764227642276	1.65040650406504	2.30081300813008	LysR family transcriptional regulator YafC	sp|P30864|YAFC_ECOLI	4.0	3.0	3.0	0	0	0	0	0	0	0	0
2577	yafD	1.52373660030628	1.61255742725881	1.27718223583461	1.2833078101072	1.84073506891271	FIG00613320: hypothetical protein					0	0	0	0	0	0	0	0
2578	yafE	0.400468384074942	0.704918032786885	0.651053864168618	0.562060889929742	2.87587822014051	SAM-dependent methyltransferase YafE (UbiE paralog)					0	0	0	0	0	0	0	0
2579	yafF	5.47826086956522	5.39130434782609	2.04347826086957	2.56521739130435	1.60869565217391	Mobile element protein					0	0	0	0	0	0	0	0
2580	yafJ	2.56643356643357	2.10839160839161	1.37412587412587	1.98951048951049	1.47552447552448	Predicted glutamine amidotransferase	sp|Q47147|YAFJ_ECOLI	0.0	1.5	0.0	0	0	0	0	0	0	0	0
2581	yafK	2.0865671641791	1.55970149253731	1.53283582089552	1.52686567164179	0.817910447761194	probable exported protein STY0357	sp|P0AA99|YAFK_ECOLI				0	1	1	1	1	0	0	0
2582	yafL	2.11864406779661	2.60169491525424	0.822033898305085	1.50847457627119	1.11864406779661	Hypothetical lipoprotein yafL precursor					0	0	0	0	0	0	0	0
2583	yafM	1.05128205128205	1.28205128205128	0.497435897435898	0.887179487179487	1.26666666666667	Transposase and inactivated derivatives					0	0	0	0	0	0	0	0
2584	yafN	4.91666666666667	2.27777777777778	1.88888888888889	1.69444444444444	1.41666666666667	Antitoxin YafN					0	0	0	0	0	0	0	0
2585	yafO	5.52941176470588	3.94117647058824	1.91176470588235	3.11764705882353	1.97058823529412	Toxin YafO					0	0	0	0	0	0	0	0
2586	yafP	19.0322580645161	9.38709677419355	2.96774193548387	5.93548387096774	3.16129032258065	Uncharacterized acetyltransferase YafP (EC 2.3.1.-)					0	0	0	0	0	0	0	0
2587	yafQ	2.54922279792746	1.92227979274611	0.994818652849741	1.46113989637306	0.77720207253886	YafQ toxin protein					0	0	0	0	0	0	0	0
2588	yafS	0.964200477326969	0.957040572792363	0.727923627684964	0.813842482100239	0.892601431980907	FIG005121: SAM-dependent methyltransferase (EC 2.1.1.-)					0	0	0	0	0	0	0	0
2589	yafT	3.13333333333333	2.47333333333333	0.98	1.52	1.29333333333333	putative aminopeptidase					0	0	0	0	0	0	0	0
2590	yafV	1.0184331797235	1.26267281105991	1.45622119815668	0.824884792626728	2.07373271889401	Aliphatic amidase AmiE (EC 3.5.1.4)					0	0	0	0	0	0	0	0
2591	yafW	4.02857142857143	5.22857142857143	3.2	3.2	1.77142857142857	YfjZ protein (antitoxin to YpjF)					0	0	0	0	0	0	0	0
2592	yafX	3.14035087719298	4.45614035087719	2.6140350877193	2.80701754385965	1.3859649122807	Antirestriction protein klcA					0	0	0	0	0	0	0	0
2593	yafY	3.15384615384615	6.69230769230769	2.84615384615385	2.84615384615385	2.07692307692308	FIG00641766: hypothetical protein					0	0	0	0	0	0	0	0
2594	yafY	2.07692307692308	2.94871794871795	0.435897435897436	1.38461538461538	1.05128205128205	predicted inner membrane protein					0	0	0	0	0	0	0	0
2595	yafZ	3.48648648648649	5.15315315315315	1.79279279279279	3.06306306306306	1.99099099099099	FIG01224161: hypothetical protein					0	0	0	0	0	0	0	0
2596	yagA	2.96116504854369	4.29126213592233	1.13592233009709	2.52427184466019	1.66990291262136	Mobile element protein					0	0	0	0	0	0	0	0
2597	yagB	1.61290322580645	1.90322580645161	2.79032258064516	1.61290322580645	1.11290322580645	putative structure					0	0	0	0	0	0	0	0
2598	yagE	1.11392405063291	1.37974683544304	0.40506329113924	0.79746835443038	0.835443037974684	4-hydroxy-tetrahydrodipicolinate synthase (EC 4.3.3.7)					0	0	0	0	0	0	0	0
2599	yagF	1.38197424892704	1.45922746781116	0.630901287553648	1.13304721030043	1.0343347639485	Dihydroxy-acid dehydratase (EC 4.2.1.9)					0	0	0	0	0	0	0	0
2600	yagG	2.28947368421053	3.57017543859649	1.1140350877193	1.96491228070175	1.40350877192982	Xyloside transporter XynT					0	0	0	0	0	0	0	0
2601	yagH	3.44594594594595	5.17567567567568	1.35135135135135	2.97297297297297	1.7027027027027	Beta-xylosidase (EC 3.2.1.37)					0	0	0	0	0	0	0	0
2602	yagI	2.20645161290323	3.40645161290323	3.84516129032258	4.04516129032258	1.56129032258065	Transcriptional regulator, IclR family					0	0	0	0	0	0	0	0
2603	yagJ	0.365641711229946	0.554812834224599	0.568181818181818	0.532754010695187	2.09491978609626	FIG00640257: hypothetical protein					0	0	0	0	0	0	0	0
2604	yagK	1.66867469879518	1.56024096385542	2.08433734939759	1.82530120481928	2.92168674698795	hypothetical protein					0	0	0	0	0	0	0	0
2605	yagL	2.42380952380952	2.3047619047619	0.99047619047619	1.51904761904762	1.7952380952381	DNA-binding protein					0	0	0	0	0	0	0	0
2606	yagM	3.13265306122449	2.31632653061224	1.31632653061224	2.07142857142857	1.36734693877551	FIG00639014: hypothetical protein					0	0	0	0	0	0	0	0
2607	yagQ	2.70873786407767	3.85436893203884	1.57281553398058	2.01941747572816	1.40776699029126	Hypothetical protein YagQ					0	0	0	0	0	0	0	0
2608	yagR	2.66111111111111	4.27777777777778	1.13333333333333	2.12777777777778	1.57222222222222	Periplasmic aromatic aldehyde oxidoreductase, molybdenum binding subunit YagR					0	1	1	1	1	0	0	0
2609	yagS	2.14772727272727	3.09090909090909	1.18181818181818	2.35227272727273	1.75	Periplasmic aromatic aldehyde oxidoreductase, FAD binding subunit YagS					0	0	0	0	0	0	0	0
2610	yagT	2.325	3.65	1.075	2.425	1.85	Periplasmic aromatic aldehyde oxidoreductase, iron-sulfur subunit YagT					0	0	0	0	0	0	0	0
2611	yagU	0.360046457607433	0.585365853658537	0.185830429732869	0.314750290360046	0.448315911730546	DUF1440 domain-containing membrane protein	sp|P0AAA1|YAGU_ECOLI	1.2500000000000002	4.5	1.125	0	0	0	0	0	0	0	0
2612	yagV	2.05882352941176	3.54411764705882	1.5	2.39705882352941	2.57352941176471	CFA/I fimbrial chaperone					0	0	0	0	0	0	0	0
2613	yagW	1.8471615720524	2.15720524017467	1.12663755458515	1.72489082969432	1.50655021834061	CFA/I fimbrial minor adhesin					0	0	0	0	0	0	0	0
2614	yagX	2.41428571428571	3.83928571428571	1.42142857142857	2.40357142857143	1.75	CFA/I fimbrial subunit C usher protein					0	0	0	0	0	0	0	0
2615	yagY	2.88888888888889	3.33333333333333	0.972222222222222	2.22222222222222	1.22222222222222	CFA/I fimbrial auxiliary subunit					0	0	0	0	0	0	0	0
2616	yagZ	1.77551020408163	3.19387755102041	2.23469387755102	2.22448979591837	2.51020408163265	CFA/I fimbrial major subunit					0	0	0	0	0	0	0	0
2617	yaiA	0.337770382695508	0.572379367720466	0.465890183028286	0.497504159733777	0.517470881863561	Protein YaiA					0	0	0	0	0	0	0	0
2618	yaiB	0.113963039014374	0.185831622176591	0.091170431211499	0.245379876796715	0.844969199178645	protein iraP					0	0	0	0	0	0	0	0
2619	yaiC	4.44262295081967	4.95081967213115	1.49180327868852	3.0655737704918	2.08196721311475	Protein YaiC					1	1	1	1	1	0	0	0
2620	yaiE	0.968645357686454	1.36834094368341	0.536073059360731	0.997564687975647	1.42557077625571	Cytoplasmic protein YaiE	sp|P0C037|YAIE_ECOLI;sp|C4ZTF0|YAIE_ECOBW;sp|B1XEY0|YAIE_ECODH	0.6666666666666666	2.0	0.3333333333333333	0	0	0	0	0	0	0	0
2621	yaiI	0.653716216216216	0.998310810810811	0.753378378378378	0.998310810810811	0.459459459459459	Protein YaiI	sp|P0A8D3|YAII_ECOLI;sp|C4ZTE6|YAII_ECOBW;sp|B1XEX6|YAII_ECODH				0	0	0	0	0	0	0	0
2622	yaiL	1.61948955916473	2.08584686774942	2.37122969837587	1.81902552204176	1.76566125290023	Nucleoprotein/polynucleotide-associated enzyme	sp|P51024|YAIL_ECOLI	0.7142857142857143	2.571428571428571	0.42857142857142855	0	0	0	0	0	0	0	0
2623	yaiO	1.83544303797468	2.70886075949367	0.544303797468354	1.74683544303797	1.48101265822785	Putative uncharacterized protein YaiO					0	0	0	0	0	0	0	0
2624	yaiP	3.33333333333333	3.95555555555556	1.43333333333333	2.47777777777778	2.0	Glucose-1-phosphate thymidylyltransferase (EC 2.7.7.24)					0	1	1	1	1	0	0	0
2625	yaiS	2.94117647058824	3.64705882352941	1.29411764705882	2.02941176470588	1.44117647058824	FIG00640332: hypothetical protein					0	0	0	0	0	0	0	0
2626	yaiT	2.28615384615385	2.30153846153846	1.37230769230769	1.57230769230769	1.78153846153846	Putative flagellin structural protein					0	0	0	0	0	0	0	0
2627	yaiU	0.996923076923077	1.24923076923077	1.43076923076923	1.12923076923077	2.01846153846154	Putative flagellin structural protein					0	0	0	0	0	0	0	0
2628	yaiV	0.438961038961039	0.366233766233766	0.257142857142857	0.467532467532467	1.18701298701299	FIG00637869: hypothetical protein					0	0	0	0	0	0	0	0
2629	yaiW	2.52058823529412	3.59117647058824	2.48823529411765	2.59117647058824	2.32352941176471	Putative outer membrane lipoprotein					0	1	1	1	1	0	0	0
2630	yaiY	3.74489795918367	3.05102040816327	0.826530612244898	1.59183673469388	3.56122448979592	Putative inner membrane protein					0	0	0	0	0	0	0	0
2631	yaiZ	0.301492537313433	0.411940298507463	0.570149253731343	0.405970149253731	1.33731343283582	Putative inner membrane protein					0	0	0	0	0	0	0	0
2632	yajB	2.96296296296296	2.55555555555556	1.96296296296296	1.75925925925926	1.59259259259259	Acyl carrier protein phosphodiesterase (EC 3.1.4.14)					0	0	0	0	0	0	0	0
2633	yajC	1.31724902939545	1.72434830837493	1.61009428729895	1.59900166389351	0.760399334442596	Preprotein translocase subunit YajC (TC 3.A.5.1.1)	sp|P0ADZ7|YAJC_ECOLI	0.7999999999999999	3.5999999999999996	1.0999999999999999	0	0	0	0	0	0	0	0
2634	yajD	0.93048128342246	1.30939648586707	0.891520244461421	1.30099312452254	1.41176470588235	hypothetical protein	sp|P0AAQ2|YAJD_ECOLI				0	0	0	0	0	0	0	0
2635	yajG	2.30397236614853	2.25388601036269	1.39378238341969	2.19343696027634	0.803108808290155	Hypothetical lipoprotein YajG precursor	sp|P0ADA5|YAJG_ECOLI	1.2	5.3999999999999995	1.7999999999999998	0	0	0	0	0	0	0	0
2636	yajI	4.09558823529412	4.60294117647059	1.81617647058824	2.58088235294118	2.68382352941176	Hypothetical lipoprotein yajI					0	0	0	0	0	0	0	0
2637	yajL	1.40397350993377	1.83443708609272	1.74172185430464	1.32450331125828	1.3841059602649	DJ-1/YajL/PfpI superfamily, includes chaperone protein YajL (former ThiJ), parkinsonism-associated protein DJ-1, peptidases PfpI, Hsp31	sp|Q46948|YAJL_ECOLI	1.0	3.0	1.0	0	0	0	0	0	0	0	0
2638	yajO	0.552346570397112	0.636582430806258	0.503008423586041	0.501805054151625	1.25872442839952	FIG00553873: hypothetical protein	sp|P77735|YAJO_ECOLI	0.1111111111111111	1.0	0.6666666666666666	0	0	0	0	0	0	0	0
2639	yajQ	3.0450200431699	2.67314215232809	3.20197348134443	2.03237742830712	2.48689485044712	FIG001943: hypothetical protein YajQ	sp|P0A8E7|YAJQ_ECOLI;sp|C4ZTI3|YAJQ_ECOBW;sp|B1XFL4|YAJQ_ECODH	1.0	3.2	1.0	0	0	0	0	0	0	0	0
2640	yajR	2.56299212598425	2.88188976377953	2.07086614173228	2.16929133858268	1.38976377952756	Putative transport protein					0	0	0	0	0	0	0	0
