	NCBI_GENE_ID	Unnamed: 1	St1_trans	St2_trans	St3_trans	St4_trans	St5_trans	function	evidence_codes	figfam	Protein IDs	St7_prot	St8_prot	St9_prot	Gene_ID	Final_name	St1_muts	St2_muts	St3_muts	St4_muts	St5_muts
1754	phnI	fig|1005566.5.peg.391	3.12790697674419	4.41860465116279	1.05813953488372	2.41860465116279	1.45348837209302	PhnI protein	icw(3);Alkylphosphonate_utilization	FIG00023146						phnI	0	0	0	0	0
1755	phnJ	fig|1005566.5.peg.390	2.43589743589744	2.76923076923077	1.0	1.43589743589744	2.12820512820513	PhnJ protein	icw(9);Alkylphosphonate_utilization							phnJ	1	1	1	1	1
1756	phnK	fig|1005566.5.peg.389	3.96	5.18	1.42	2.82	1.68	Phosphonates transport ATP-binding protein PhnK	icw(4);Alkylphosphonate_utilization	FIG00003283						phnK	0	0	0	0	0
1757	phnL	fig|1005566.5.peg.388	2.0506329113924	3.06329113924051	2.08860759493671	2.31645569620253	3.30379746835443	Phosphonates transport ATP-binding protein PhnL	icw(7);Alkylphosphonate_utilization	FIG00023045						phnL	0	0	0	0	0
1758	phnM	fig|1005566.5.peg.387	3.05333333333333	4.50666666666667	1.18666666666667	2.30666666666667	1.92	Metal-dependent hydrolase involved in phosphonate metabolism	icw(7);Alkylphosphonate_utilization	FIG00008526						phnM	0	0	0	0	0
1759	phnN	fig|1005566.5.peg.386	2.72727272727273	3.36363636363636	1.0	1.90909090909091	1.0	ATP-binding protein PhnN; Guanylate kinase (EC 2.7.4.8)	idu(1);Purine_conversions icw(3);Alkylphosphonate_utilization idu(1);CBSS-323097.3.peg.2594							phnN	1	1	1	1	1
1760	phnO	fig|1005566.5.peg.385	3.05882352941176	4.76470588235294	1.29411764705882	2.88235294117647	1.0	PhnO protein	idu(2);Alkylphosphonate_utilization	FIG00004587						phnO	0	0	0	0	0
1761	phnP	fig|1005566.5.peg.384	2.37931034482759	2.63793103448276	1.48275862068966	2.51724137931035	2.29310344827586	Metal-dependent hydrolases of the beta-lactamase superfamily I; PhnP protein	isu;Beta-lactamase	FIG01955808						phnP	0	0	0	0	0
1762	phoA	fig|1005566.5.peg.1052	1.37037037037037	1.62962962962963	0.592592592592593	1.11481481481481	1.46666666666667	Alkaline phosphatase (EC 3.1.3.1)	isu;Phosphate_metabolism	FIG00000766						phoA	0	0	0	0	0
1763	phoB	fig|1005566.5.peg.1069	4.45833333333333	4.86111111111111	2.44444444444444	3.06944444444444	2.31944444444444	Phosphate regulon transcriptional regulatory protein PhoB (SphR)	isu;PhoR-PhoB_two-component_regulatory_system isu;High_affinity_phosphate_transporter_and_control_of_PHO_regulon icw(1);Phosphate_metabolism	FIG01290653						phoB	0	0	0	0	0
1764	phoE	fig|1005566.5.peg.1009	3.1864406779661	4.45762711864407	1.23728813559322	2.06779661016949	1.30508474576271	Outer membrane pore protein E precursor	ff	FIG00554114						phoE	0	0	0	0	0
1765	phoH	fig|1005566.5.peg.1692	0.663344407530454	0.891472868217054	0.726467331118494	0.909191583610188	1.08084163898117	Phosphate starvation-inducible protein PhoH, predicted ATPase	idu(1);tRNA-methylthiotransferase_containing_cluster idu(1);Inteins idu(1);Glycyl-tRNA_synthetase_containing_cluster idu(1);CBSS-56780.10.peg.1536 idu(1);Phosphate_metabolism	FIG00045341						phoH	0	0	0	0	0
1766	phoP	fig|1005566.5.peg.1808	0.379541108986616	1.07313575525813	1.15702676864245	1.17662523900574	0.874760994263862	Transcriptional regulatory protein PhoP	icw(1);Lipid_A_modifications	FIG00002666	sp|P23836|PHOP_ECOLI	1.5714285714285712	3.642857142857143	1.5	phoP	phoP	0	0	0	0	0
1767	phoQ	fig|1005566.5.peg.1807	0.597193347193347	1.12993762993763	1.29158004158004	1.40748440748441	0.873180873180873	Sensor protein PhoQ (EC 2.7.13.3)	isu;Lipid_A_modifications	FIG00047529						phoQ	0	0	0	0	0
1768	phoR	fig|1005566.5.peg.1070	3.14084507042254	3.72300469483568	1.9906103286385	2.45539906103286	2.12676056338028	Phosphate regulon sensor protein PhoR (SphS) (EC 2.7.13.3)	icw(1);PhoR-PhoB_two-component_regulatory_system icw(1);High_affinity_phosphate_transporter_and_control_of_PHO_regulon isu;Phosphate_metabolism	FIG00073301						phoR	0	0	0	0	0
1769	phoU	fig|1005566.5.peg.21	1.33333333333333	1.48444444444444	1.84444444444444	1.47555555555556	2.00888888888889	Phosphate transport system regulatory protein PhoU	icw(3);High_affinity_phosphate_transporter_and_control_of_PHO_regulon icw(2);Phosphate_metabolism	FIG00104848	sp|P0A9K7|PHOU_ECOLI	1.0	2.571428571428571	0.8571428571428571	phoU	phoU	0	0	0	0	0
1770	php	fig|1005566.5.peg.3801	2.04109589041096	3.45205479452055	2.27397260273973	2.0958904109589	1.42465753424658	Phosphotriesterase like protein	isu;Cluster_with_phosphopentomutase_paralog	FIG00006110						php	0	0	0	0	0
1771	phr	fig|1005566.5.peg.1379	2.22522522522523	2.99099099099099	1.1036036036036	1.58558558558559	1.57207207207207	Deoxyribodipyrimidine photolyase (EC 4.1.99.3)	isu;DNA_repair,_bacterial_photolyase icw(1);EC699-706	FIG00000633						phr	0	0	0	0	0
1772	pinQ	fig|1005566.5.peg.2226	6.25	4.1	1.275	2.6	1.225	Mobile element protein	ff	FIG01306568						pinQ	0	0	0	0	0
1773	pinR	fig|1005566.5.peg.2041	3.425	2.5125	0.775	1.4	0.8	Mobile element protein	ff	FIG01306568						pinR	0	0	0	0	0
1774	pioO	fig|1005566.5.peg.3859	2.28	2.54	1.04	1.66	1.28	PioO protein	ff	FIG01308386						pioO	0	0	0	0	0
1775	pitA	fig|1005566.5.peg.3686	1.24528301886792	1.30458221024259	1.10242587601078	1.10916442048518	0.741239892183288	Low-affinity inorganic phosphate transporter	idu(1);Phosphate_metabolism	FIG00002819	sp|P0AFJ7|PITA_ECOLI	0.9166666666666666	3.75	0.8333333333333334	pitA	pitA	0	0	0	0	0
1776	pitB	fig|1005566.5.peg.4197	3.54477611940298	5.50746268656716	1.08955223880597	2.80597014925373	1.76119402985075	Low-affinity inorganic phosphate transporter	idu(1);Phosphate_metabolism							pitB	0	0	0	0	0
1777	pldA	fig|1005566.5.peg.109	2.33684210526316	3.05263157894737	2.22368421052632	2.74736842105263	1.46842105263158	Phospholipase A1 precursor (EC 3.1.1.32, EC 3.1.1.4); Outer membrane phospholipase A	icw(1);Triacylglycerol_metabolism	FIG00001339						pldA	0	0	0	0	0
1778	pldB	fig|1005566.5.peg.113	1.14175257731959	1.6159793814433	1.67783505154639	2.06701030927835	1.83118556701031	Lysophospholipase L2 (EC 3.1.1.5)	isu;Triacylglycerol_metabolism	FIG00133005						pldB	1	1	1	1	1
1779	plsB	fig|1005566.5.peg.322	1.77683615819209	1.88248587570621	1.48418079096045	2.01412429378531	1.43672316384181	Glycerol-3-phosphate acyltransferase (EC 2.3.1.15)	isu;Glycerolipid_and_Glycerophospholipid_Metabolism_in_Bacteria	FIG00001327	sp|P0A7A7|PLSB_ECOLI;sp|C5A134|PLSB_ECOBW;sp|B1XC40|PLSB_ECODH	0.8888888888888888	2.5833333333333335	0.8611111111111112	plsB	plsB	0	0	0	0	0
1780	plsC	fig|1005566.5.peg.4166	1.22493224932249	1.04878048780488	0.750677506775068	1.1680216802168	0.745257452574526	1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	idu(1);Glycerolipid_and_Glycerophospholipid_Metabolism_in_Bacteria	FIG00005243						plsC	0	0	0	0	0
1781	plsX	fig|1005566.5.peg.1765	0.840894965817278	0.97016780609074	1.49160969546302	1.05344934742076	0.52330640149161	Phosphate:acyl-ACP acyltransferase PlsX	icw(1);Glycerolipid_and_Glycerophospholipid_Metabolism_in_Bacteria	FIG00000446						plsX	0	0	0	0	0
1782	pmbA	fig|1005566.5.peg.526	1.19012797074954	1.74588665447898	1.3308957952468	1.60146252285192	1.36928702010969	TldE protein, part of TldE/TldD proteolytic complex	isu;Putative_TldE-TldD_proteolytic_complex	FIG00002661	sp|P0AFK0|PMBA_ECOLI	1.2916666666666667	3.0	1.0	pmbA	pmbA	1	1	1	1	1
1783	pmrD	fig|1005566.5.peg.2949	0.518181818181818	2.05702479338843	1.21735537190083	2.04297520661157	1.16776859504132	Polymyxin resistance protein PmrD	icw(3);Lipid_A-Ara4N_pathway_(_Polymyxin_resistance_)	FIG00006808						pmrD	0	0	0	0	0
1784	pncA	fig|1005566.5.peg.2451	0.744262295081967	1.10491803278689	0.881967213114754	1.16393442622951	1.80983606557377	Nicotinamidase (EC 3.5.1.19)	isu;NAD_and_NADP_cofactor_biosynthesis_global isu;Niacin-Choline_transport_and_metabolism isu;Redox-dependent_regulation_of_nucleus_processes	FIG00067300	sp|P21369|PNCA_ECOLI	0.0	0.0	0.0	pncA	pncA	0	0	0	0	0
1785	pncB	fig|1005566.5.peg.1600	1.89739413680782	1.81270358306189	7.33876221498371	5.71824104234528	2.58794788273616	Nicotinate phosphoribosyltransferase (EC 2.4.2.11)	isu;NAD_and_NADP_cofactor_biosynthesis_global isu;Redox-dependent_regulation_of_nucleus_processes	FIG00000387	sp|P18133|PNCB_ECOLI;sp|C4ZQ57|PNCB_ECOBW;sp|B1X8N5|PNCB_ECODH	1.238095238095238	3.857142857142857	1.5238095238095237	pncB	pncB	0	0	1	1	1
1786	pnp	fig|1005566.5.peg.4018	1.11394000504159	0.878749684900429	1.36097806906983	1.25233173682884	0.718679102596421	Polyribonucleotide nucleotidyltransferase (EC 2.7.7.8)	isu;Bacterial_RNA-metabolizing_Zn-dependent_hydrolases isu;Polyadenylation_bacterial	FIG00000391	sp|P05055|PNP_ECOLI;sp|C4ZSQ5|PNP_ECOBW;sp|B1XGX6|PNP_ECODH	0.9032258064516129	2.3709677419354835	0.9354838709677418	pnp	pnp	0	0	0	0	0
1787	pntA	fig|1005566.5.peg.2281	1.03030303030303	0.833642547928262	0.617192331478046	0.806431663574521	0.826221397649969	NAD(P) transhydrogenase alpha subunit (EC 1.6.1.2)	icw(1);Phosphate_metabolism	FIG00001143	sp|P07001|PNTA_ECOLI	0.8157894736842106	2.763157894736842	0.868421052631579	pntA	pntA	0	0	0	0	0
1788	pntB	fig|1005566.5.peg.2280	1.15466666666667	1.20933333333333	0.882666666666667	1.02533333333333	0.990666666666667	NAD(P) transhydrogenase subunit beta (EC 1.6.1.2)	isu;Phosphate_metabolism	FIG00000629	sp|P0AB67|PNTB_ECOLI	0.9767441860465116	3.13953488372093	0.9069767441860465	pntB	pntB	0	0	0	0	0
1789	pnuC	fig|1005566.5.peg.1417	1.47169811320755	1.91194968553459	14.0377358490566	7.37106918238994	15.0566037735849	Ribosyl nicotinamide transporter, PnuC-like	icw(1);NAD_and_NADP_cofactor_biosynthesis_global	FIG00016286						pnuC	1	1	1	1	1
1790	polA	fig|1005566.5.peg.144	0.815510204081633	1.07265306122449	0.648163265306122	0.816326530612245	1.18204081632653	DNA polymerase I (EC 2.7.7.7)	idu(1);DNA_Repair_Base_Excision	FIG00000404						polA	1	1	1	1	1
1791	polB	fig|1005566.5.peg.765	4.0718954248366	2.91176470588235	1.75490196078431	2.65686274509804	1.69934640522876	DNA polymerase II (EC 2.7.7.7)	isu;DNA_Repair_Base_Excision icw(1);EC49-61	FIG00972127						polB	0	0	0	0	0
1792	potA	fig|1005566.5.peg.1803	2.92696629213483	2.31460674157303	1.92696629213483	1.9438202247191	0.758426966292135	Putrescine transport ATP-binding protein PotA (TC 3.A.1.11.1)	idu(1);Polyamine_Metabolism	FIG00007514	sp|P69874|POTA_ECOLI	0.4545454545454546	2.181818181818182	0.5454545454545455	potA	potA	0	0	0	0	0
1793	potB	fig|1005566.5.peg.1802	1.41573033707865	1.55056179775281	1.92134831460674	1.50561797752809	0.786516853932584	Spermidine Putrescine ABC transporter permease component PotB (TC 3.A.1.11.1)	icw(2);Polyamine_Metabolism	FIG00004037	sp|P0AFK4|POTB_ECOLI	0.0	0.0	0.0	potB	potB	0	0	0	0	0
1794	potC	fig|1005566.5.peg.1801	1.62385321100917	2.34862385321101	1.90825688073395	1.84403669724771	0.871559633027523	Spermidine Putrescine ABC transporter permease component potC (TC_3.A.1.11.1)	icw(1);Polyamine_Metabolism	FIG00003894	sp|P0AFK6|POTC_ECOLI	2.0	3.0	0.0	potC	potC	1	1	1	1	1
1795	potD	fig|1005566.5.peg.1800	1.56712328767123	2.1013698630137	1.93698630136986	1.71232876712329	1.21917808219178	ABC transporter, periplasmic spermidine putrescine-binding protein PotD (TC 3.A.1.11.1)	icw(3);Polyamine_Metabolism	FIG00005022	sp|P0AFK9|POTD_ECOLI	0.9354838709677418	3.0	0.9677419354838709	potD	potD	0	0	0	0	0
1796	potE	fig|1005566.5.peg.1363	3.16981132075472	3.82075471698113	1.74528301886792	2.58490566037736	2.41509433962264	Putrescine/proton symporter, putrescine/ornithine antiporter PotE	icw(1);Polyamine_Metabolism	FIG00139058						potE	0	0	0	1	1
1797	potF	fig|1005566.5.peg.1521	1.58767772511848	2.06161137440758	0.758293838862559	1.13270142180095	1.12322274881517	Putrescine ABC transporter putrescine-binding protein PotF (TC 3.A.1.11.2)	icw(2);GABA_and_putrescine_metabolism_from_cluters icw(3);Polyamine_Metabolism	FIG00771520	sp|P31133|POTF_ECOLI	1.1428571428571428	3.642857142857143	1.0	potF	potF	1	1	1	1	1
1798	potG	fig|1005566.5.peg.1522	3.95918367346939	5.6530612244898	1.26530612244898	2.73469387755102	2.04081632653061	Putrescine transport ATP-binding protein PotG (TC 3.A.1.11.2)	isu;GABA_and_putrescine_metabolism_from_cluters isu;Polyamine_Metabolism	FIG00032740						potG	1	1	1	1	1
1799	potH	fig|1005566.5.peg.1523	2.10344827586207	3.67241379310345	1.0	1.86206896551724	1.58620689655172	Putrescine transport system permease protein PotH (TC 3.A.1.11.2)	icw(1);GABA_and_putrescine_metabolism_from_cluters icw(1);Polyamine_Metabolism	FIG00024044						potH	0	0	0	0	0
1800	potI	fig|1005566.5.peg.1524	3.85483870967742	4.88709677419355	1.32258064516129	2.79032258064516	1.75806451612903	Putrescine transport system permease protein PotI (TC 3.A.1.11.2)	icw(2);Polyamine_Metabolism	FIG01304252						potI	0	0	0	0	0
1801	poxA	fig|1005566.5.peg.451	1.98108108108108	2.27837837837838	1.02162162162162	1.56486486486486	0.832432432432432	Translation elongation factor P Lys34:lysine transferase	isu;Translation_elongation_factor_P_lysylation	FIG00452332						poxA	0	0	0	0	0
1802	poxB	fig|1005566.5.peg.1538	1.93953488372093	2.46511627906977	0.804651162790698	1.48837209302326	1.17674418604651	Pyruvate oxidase [ubiquinone, cytochrome] (EC 1.2.2.2)	isu;Pyruvate_metabolism_II:_acetyl-CoA,_acetogenesis_from_pyruvate	FIG00001377	sp|P07003|POXB_ECOLI	0.42857142857142855	1.9285714285714284	1.0714285714285714	poxB	poxB	1	1	1	1	1
1803	ppa	fig|1005566.5.peg.518	2.53477588871716	2.18272368195088	1.14150781384166	1.75459385196634	0.540099605014597	Inorganic pyrophosphatase (EC 3.6.1.1)	isu;Phosphate_metabolism	FIG00000429						ppa	0	0	0	0	0
1804	ppc	fig|1005566.5.peg.242	1.06142941523922	1.48434731246308	1.22799763733018	1.56585942114589	1.88718251624336	Phosphoenolpyruvate carboxylase (EC 4.1.1.31)	isu;Fermentations:_Mixed_acid isu;Pyruvate_metabolism_I:_anaplerotic_reactions,_PEP	FIG00000711						ppc	1	1	1	1	1
1805	ppdA	fig|1005566.5.peg.3513	2.60714285714286	5.03571428571429	1.75	2.71428571428571	1.35714285714286	Prepilin peptidase dependent protein A precursor	icw(1);CBSS-364106.7.peg.3197	FIG00005106						ppdA	0	0	0	0	0
1806	ppdB	fig|1005566.5.peg.3512	2.41818181818182	4.47272727272727	1.8	2.34545454545455	1.6	FIG004819: Prepilin peptidase dependent protein B precursor	icw(3);CBSS-364106.7.peg.3197	FIG00004819						ppdB	0	0	0	0	0
1807	ppdC	fig|1005566.5.peg.3510	3.5	6.33333333333333	1.33333333333333	3.38888888888889	1.16666666666667	FIG004136: Prepilin peptidase dependent protein C precursor	icw(4);CBSS-364106.7.peg.3197	FIG00004136						ppdC	0	0	0	0	0
1808	ppdD	fig|1005566.5.peg.812	4.12903225806452	4.80645161290323	1.29032258064516	2.80645161290323	1.41935483870968	Type IV pilin PilA	icw(2);Type_IV_pilus	FIG00002458						ppdD	0	0	0	0	0
1809	pphA	fig|1005566.5.peg.2523	3.1980198019802	3.6039603960396	1.76237623762376	2.20792079207921	1.74257425742574	Ren protein	ff	FIG00553316						pphA	0	0	0	0	0
1810	pphB	fig|1005566.5.peg.3419	3.22916666666667	3.0	1.29166666666667	2.25	1.60416666666667	Serine/threonine protein phosphatase 2 (EC 3.1.3.16)	ff	FIG01343101						pphB	0	0	0	0	0
1811	ppiA	fig|1005566.5.peg.3817	1.08823529411765	0.656149732620321	0.33903743315508	0.462032085561497	1.01871657754011	Peptidyl-prolyl cis-trans isomerase PpiA precursor (EC 5.2.1.8)	isu;Peptidyl-prolyl_cis-trans_isomerase	FIG00112765	sp|P0AFL3|PPIA_ECOLI	0.7857142857142856	2.142857142857143	1.1428571428571428	ppiA	ppiA	0	0	0	0	0
1812	ppiB	fig|1005566.5.peg.1194	1.95856196783349	2.28590350047304	1.040302743614	2.01419110690634	0.81759697256386	Peptidyl-prolyl cis-trans isomerase PpiB (EC 5.2.1.8)	isu;Peptidyl-prolyl_cis-trans_isomerase isu;Queuosine-Archaeosine_Biosynthesis	FIG00000999	sp|P23869|PPIB_ECOLI	0.8235294117647058	2.4705882352941173	0.7941176470588235	ppiB	ppiB	0	0	0	0	0
1813	ppiC	fig|1005566.5.peg.65	2.15143369175627	2.17741935483871	1.66756272401434	2.23566308243728	0.848566308243727	Peptidyl-prolyl cis-trans isomerase PpiC (EC 5.2.1.8)	isu;Peptidyl-prolyl_cis-trans_isomerase	FIG00138240	sp|P0A9L5|PPIC_ECOLI	1.0	2.3333333333333335	1.4444444444444444	ppiC	ppiC	0	0	0	0	0
1814	ppiD	fig|1005566.5.peg.1112	0.98581865062312	1.10184787279759	1.0704770090245	1.02191663085518	0.908895573700043	Peptidyl-prolyl cis-trans isomerase PpiD (EC 5.2.1.8)	isu;Peptidyl-prolyl_cis-trans_isomerase	FIG01273262	sp|P0ADY1|PPID_ECOLI	1.0975609756097562	3.3658536585365857	1.0	ppiD	ppiD	1	1	1	1	1
1815	ppk	fig|1005566.5.peg.3192	1.62687747035573	1.32332015810277	0.976284584980237	1.3098814229249	1.03873517786561	Polyphosphate kinase (EC 2.7.4.1)	isu;Purine_conversions isu;Polyphosphate isu;High_affinity_phosphate_transporter_and_control_of_PHO_regulon icw(1);Phosphate_metabolism	FIG00000504	sp|P0A7B1|PPK_ECOLI	1.3333333333333333	4.0	1.0	ppk	ppk	0	0	0	0	0
1816	pps	fig|1005566.5.peg.2383	0.607632093933464	0.821917808219178	0.426614481409002	0.480430528375734	0.498043052837573	Phosphoenolpyruvate synthase (EC 2.7.9.2)	isu;Glycolysis_and_Gluconeogenesis,_including_Archaeal_enzymes isu;Inteins isu;Glycolysis_and_Gluconeogenesis icw(1);A_Hypothetical_that_Clusters_with_PEP_Synthase isu;Pyruvate_metabolism_I:_anaplerotic_reactions,_PEP	FIG00000789						pps	0	0	0	0	0
1817	ppx	fig|1005566.5.peg.3193	1.48936170212766	1.76747720364742	1.34802431610942	1.86474164133739	1.1306990881459	Exopolyphosphatase (EC 3.6.1.11)	icw(1);Polyphosphate idu(2);Phosphate_metabolism		sp|P0AFL6|PPX_ECOLI	1.4000000000000001	3.0	1.7999999999999998	ppx	ppx	0	0	0	0	0
1818	pqiA	fig|1005566.5.peg.1620	2.23706896551724	2.44396551724138	2.61206896551724	1.99568965517241	1.45689655172414	Paraquat-inducible protein A	icw(2);Oxidative_stress	FIG00018330						pqiA	0	0	0	0	0
1819	pqiB	fig|1005566.5.peg.1621	1.8975791433892	1.88268156424581	1.49348230912477	1.54562383612663	1.48417132216015	Paraquat-inducible protein B	icw(1);Oxidative_stress	FIG00001192	sp|P43671|PQIB_ECOLI	0.25	3.0	0.8750000000000001	pqiB	pqiB	0	0	0	0	0
1820	pqqL	fig|1005566.5.peg.2173	4.6426116838488	4.0	2.72164948453608	4.14089347079038	1.92439862542955	Probable zinc protease pqqL (EC 3.4.99.-)	ff	FIG01322260	sp|P31828|PQQL_ECOLI	0.0	6.0	3.0	pqqL	pqqL	0	0	0	0	0
1821	prc	fig|1005566.5.peg.2515	1.24084621643613	1.43449959316517	1.36371033360456	1.57160292921074	0.913344182262002	Tail-specific protease precursor (EC 3.4.21.102)	isu;CBSS-211586.1.peg.2357	FIG00001779	sp|P23865|PRC_ECOLI	0.8823529411764706	2.2941176470588234	0.8235294117647058	prc	prc	1	1	1	1	1
1822	prfA	fig|1005566.5.peg.1871	3.266	3.502	2.79	3.304	1.266	Peptide chain release factor 1	icw(5);A_Gammaproteobacteria_Cluster_Relating_to_Translation icw(1);CBSS-216600.3.peg.802 icw(1);YrdC-YciO-Sua5_protein_family icw(1);Translation_termination_factors_bacterial	FIG00000188						prfA	0	0	0	0	0
1823	prfB	fig|1005566.5.peg.3580	2.43575418994413	2.39106145251397	1.63687150837989	3.47486033519553	0.575418994413408	FIG00638342: hypothetical protein	ff	FIG00638340						prfB	0	0	0	0	0
1824	prfB	fig|1005566.5.peg.3579	2.01826484018265	1.9337899543379	1.94063926940639	2.32876712328767	0.842465753424658	Peptide chain release factor 2; programmed frameshift-containing	isu;Programmed_frameshift isu;Programmed_frameshift isu;Translation_termination_factors_bacterial	FIG00624891						prfB	0	0	0	0	0
1825	prfC	fig|1005566.5.peg.678	4.33226837060703	3.33226837060703	3.64376996805112	3.66453674121406	0.873801916932907	Peptide chain release factor 3	isu;Translation_termination_factors_bacterial	FIG00000560						prfC	0	0	0	0	0
1826	prfH	fig|1005566.5.peg.938	2.95454545454545	2.68181818181818	1.40909090909091	2.31818181818182	1.40909090909091	Peptide chain release factor homolog	isu;Translation_termination_factors_bacterial	FIG00002719						prfH	0	1	1	1	1
1827	priA	fig|1005566.5.peg.221	3.16759776536313	4.22905027932961	1.73743016759777	2.85474860335195	1.86033519553073	Helicase PriA essential for oriC/DnaA-independent DNA replication	isu;Conserved_gene_cluster_associated_with_Met-tRNA_formyltransferase	FIG00080955						priA	1	1	1	1	1
1828	priC	fig|1005566.5.peg.1138	2.24242424242424	2.92424242424242	2.18181818181818	1.90909090909091	2.21212121212121	Primosomal replication protein N prime prime	ff	FIG00002275						priC	0	0	0	0	0
1829	prkB	fig|1005566.5.peg.3825	1.48829431438127	1.97658862876254	1.09698996655518	1.36120401337793	1.69565217391304	Phosphoribulokinase (EC 2.7.1.19) homolog, function unknown	isu;Calvin-Benson_cycle	FIG00002686						prkB	0	0	0	0	0
1830	prlC	fig|1005566.5.peg.3681	2.54048964218456	2.88888888888889	1.75517890772128	2.27871939736346	1.90018832391714	Oligopeptidase A (EC 3.4.24.70)	isu;Protein_degradation	FIG00002216						prlC	0	0	0	0	0
1831	prmA	fig|1005566.5.peg.3917	1.59933774834437	1.44370860927152	1.49668874172185	1.77152317880795	1.24503311258278	Ribosomal protein L11 methyltransferase (EC 2.1.1.-)	isu;Heat_shock_dnaK_gene_cluster_extended isu;Ribosome_biogenesis_bacterial	FIG00000346	sp|P0A8T1|PRMA_ECOLI;sp|C4ZSZ5|PRMA_ECOBW;sp|B1XHM8|PRMA_ECODH	1.4000000000000001	3.0	1.2	prmA	prmA	0	0	0	0	0
1832	prmB	fig|1005566.5.peg.3026	5.50675675675676	3.91891891891892	3.19932432432432	3.10135135135135	1.32094594594595	Protein-N(5)-glutamine methyltransferase PrmB, methylates LSU ribosomal protein L3p	isu;YrdC-YciO-Sua5_protein_family	FIG00146544	sp|P39199|PRMB_ECOLI	1.4444444444444444	3.3333333333333335	1.222222222222222	prmB	prmB	0	0	0	0	0
1833	prmC	fig|1005566.5.peg.1872	1.65625	1.95982142857143	2.28571428571429	2.40178571428571	1.45982142857143	Protein-N(5)-glutamine methyltransferase PrmC, methylates polypeptide chain release factors RF1 and RF2	isu;A_Gammaproteobacteria_Cluster_Relating_to_Translation isu;CBSS-216600.3.peg.802 isu;YrdC-YciO-Sua5_protein_family isu;Translation_termination_factors_bacterial	FIG00003217						prmC	0	0	0	0	0
1834	proA	fig|1005566.5.peg.1007	2.15406162464986	2.89355742296919	2.94677871148459	2.43977591036415	1.75350140056022	Gamma-glutamyl phosphate reductase (EC 1.2.1.41)	isu;Proline_Synthesis	FIG00000365	sp|P07004|PROA_ECOLI;sp|C4ZTA0|PROA_ECOBW;sp|B1XDY6|PROA_ECODH	0.9117647058823529	3.5294117647058822	1.2647058823529411	proA	proA	0	0	0	0	0
1835	proB	fig|1005566.5.peg.1008	1.355871886121	2.01542111506524	2.95255041518387	2.15065243179122	1.69750889679715	Glutamate 5-kinase (EC 2.7.2.11) / RNA-binding C-terminal domain PUA	icw(1);Proline_Synthesis icw(1);Proline_Synthesis	FIG00000351	sp|P0A7B5|PROB_ECOLI;sp|C4ZT99|PROB_ECOBW;sp|B1XDY5|PROB_ECODH	1.5333333333333334	3.0	1.4666666666666666	proB	proB	0	0	0	0	0
1836	proC	fig|1005566.5.peg.1055	3.88235294117647	4.59663865546218	3.3781512605042	4.26050420168067	1.85714285714286	Pyrroline-5-carboxylate reductase (EC 1.5.1.2)	isu;Proline_Synthesis isu;CBSS-630.2.peg.3360 isu;A_Hypothetical_Protein_Related_to_Proline_Metabolism	FIG00133325						proC	0	0	0	0	0
1837	proK	fig|1005566.5.rna.108	2.0	2.96153846153846	0.923076923076923	1.38461538461538	0.730769230769231	tRNA-Pro-CGG	isu;tRNAs							proK	0	0	0	0	0
1838	proL	fig|1005566.5.rna.75	3.0	4.9	2.2	2.7	2.5	tRNA-Pro-GGG	isu;tRNAs							proL	0	0	0	0	0
1839	proM	fig|1005566.5.rna.10	3.6	2.8	1.0	1.2	1.0	tRNA-Pro-TGG								proM	0	0	0	0	0
1840	proP	fig|1005566.5.peg.403	0.864135864135864	3.02847152847153	3.24975024975025	2.71078921078921	1.02747252747253	L-Proline/Glycine betaine transporter ProP	isu;Proline,_4-hydroxyproline_uptake_and_utilization	FIG00061305	sp|P0C0L7|PROP_ECOLI	2.25	3.75	2.0	proP	proP	0	0	0	0	0
1841	proQ	fig|1005566.5.peg.2516	1.94463667820069	1.85813148788927	2.03460207612457	2.15657439446367	0.71280276816609	ProQ: influences osmotic activation of compatible solute ProP	icw(1);CBSS-211586.1.peg.2357 isu;Proline,_4-hydroxyproline_uptake_and_utilization	FIG00003164	sp|P45577|PROQ_ECOLI;sp|C4ZZI8|PROQ_ECOBW;sp|B1XH99|PROQ_ECODH	1.368421052631579	2.0526315789473686	0.8421052631578947	proQ	proQ	0	0	0	0	0
1842	proS	fig|1005566.5.peg.903	1.38364249578415	1.26306913996627	2.43591905564924	1.6779089376054	0.875210792580101	Prolyl-tRNA synthetase (EC 6.1.1.15), bacterial type	isu;tRNA_aminoacylation,_Pro	FIG00000069						proS	0	0	0	0	0
1843	proV	fig|1005566.5.peg.3359	1.67441860465116	2.22093023255814	0.843023255813954	1.58139534883721	0.883720930232558	L-proline glycine betaine ABC transport system permease protein ProV (TC 3.A.1.12.1)	isu;Choline_and_Betaine_Uptake_and_Betaine_Biosynthesis	FIG00008556	sp|P14175|PROV_ECOLI				proV	proV	0	0	1	1	1
1844	proW	fig|1005566.5.peg.3360	1.71296296296296	2.53703703703704	1.19444444444444	1.52777777777778	1.35185185185185	L-proline glycine betaine ABC transport system permease protein ProW (TC 3.A.1.12.1)	icw(2);Choline_and_Betaine_Uptake_and_Betaine_Biosynthesis	FIG00005559	sp|P14176|PROW_ECOLI				proW	proW	1	1	1	1	1
